CName,ContextKey,MemberCode,IsRowKey,DefaultValue
A12.02_020_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_CSH_CSH],TurnoverSubAssetType,1,SEC_CSH_CSH
A12.02_020_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_CSH_CSH],MarketValue,0,
A12.02_030_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_LEQ_LEQ],TurnoverSubAssetType,1,SEC_LEQ_LEQ
A12.02_030_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_LEQ_LEQ],MarketValue,0,
A12.02_040_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_UEQ_UEQ],TurnoverSubAssetType,1,SEC_UEQ_UEQ
A12.02_040_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_UEQ_UEQ],MarketValue,0,
A12.02_060_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_CPN_IVG],TurnoverSubAssetType,1,SEC_CPN_IVG
A12.02_060_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_CPN_IVG],MarketValue,0,
A12.02_070_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_CPN_NIG],TurnoverSubAssetType,1,SEC_CPN_NIG
A12.02_070_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_CPN_NIG],MarketValue,0,
A12.02_080_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_CPI_CPI],TurnoverSubAssetType,1,SEC_CPI_CPI
A12.02_080_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_CPI_CPI],MarketValue,0,
A12.02_100_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_SBD_EUB],TurnoverSubAssetType,1,SEC_SBD_EUB
A12.02_100_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_SBD_EUB],MarketValue,0,
A12.02_110_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_SBD_NEU],TurnoverSubAssetType,1,SEC_SBD_NEU
A12.02_110_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_SBD_NEU],MarketValue,0,
A12.02_120_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_MUN_MUN],TurnoverSubAssetType,1,SEC_MUN_MUN
A12.02_120_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_MUN_MUN],MarketValue,0,
A12.02_130_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_CBD_CBD],TurnoverSubAssetType,1,SEC_CBD_CBD
A12.02_130_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_CBD_CBD],MarketValue,0,
A12.02_140_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_LON_LON],TurnoverSubAssetType,1,SEC_LON_LON
A12.02_140_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_LON_LON],MarketValue,0,
A12.02_150_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_SSP_SSP],TurnoverSubAssetType,1,SEC_SSP_SSP
A12.02_150_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[SEC_SSP_SSP],MarketValue,0,
A12.02_170_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_EQD_EQD],TurnoverSubAssetType,1,DER_EQD_EQD
A12.02_170_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_EQD_EQD],MarketValue,0,
A12.02_170_127,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_EQD_EQD],NotionalValue,0,
A12.02_180_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_FID_FID],TurnoverSubAssetType,1,DER_FID_FID
A12.02_180_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_FID_FID],MarketValue,0,
A12.02_180_127,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_FID_FID],NotionalValue,0,
A12.02_190_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_CDS_CDS],TurnoverSubAssetType,1,DER_CDS_CDS
A12.02_190_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_CDS_CDS],MarketValue,0,
A12.02_190_127,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_CDS_CDS],NotionalValue,0,
A12.02_200_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_FEX_HED],TurnoverSubAssetType,1,DER_FEX_HED
A12.02_200_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_FEX_HED],MarketValue,0,
A12.02_200_127,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_FEX_HED],NotionalValue,0,
A12.02_210_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_FEX_INV],TurnoverSubAssetType,1,DER_FEX_INV
A12.02_210_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_FEX_INV],MarketValue,0,
A12.02_210_127,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_FEX_INV],NotionalValue,0,
A12.02_220_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_IRD_IRD],TurnoverSubAssetType,1,DER_IRD_IRD
A12.02_220_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_IRD_IRD],MarketValue,0,
A12.02_220_127,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_IRD_IRD],NotionalValue,0,
A12.02_230_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_CTY_CTY],TurnoverSubAssetType,1,DER_CTY_CTY
A12.02_230_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_CTY_CTY],MarketValue,0,
A12.02_230_127,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_CTY_CTY],NotionalValue,0,
A12.02_240_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_OTH_OTH],TurnoverSubAssetType,1,DER_OTH_OTH
A12.02_240_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_OTH_OTH],MarketValue,0,
A12.02_240_127,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[DER_OTH_OTH],NotionalValue,0,
A12.02_260_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[PHY_CTY_CTY],TurnoverSubAssetType,1,PHY_CTY_CTY
A12.02_260_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[PHY_CTY_CTY],MarketValue,0,
A12.02_270_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[PHY_RES_RES],TurnoverSubAssetType,1,PHY_RES_RES
A12.02_270_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[PHY_RES_RES],MarketValue,0,
A12.02_280_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[PHY_TIM_TIM],TurnoverSubAssetType,1,PHY_TIM_TIM
A12.02_280_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[PHY_TIM_TIM],MarketValue,0,
A12.02_290_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[PHY_ART_ART],TurnoverSubAssetType,1,PHY_ART_ART
A12.02_290_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[PHY_ART_ART],MarketValue,0,
A12.02_300_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[PHY_TPT_TPT],TurnoverSubAssetType,1,PHY_TPT_TPT
A12.02_300_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[PHY_TPT_TPT],MarketValue,0,
A12.02_310_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[PHY_OTH_OTH],TurnoverSubAssetType,1,PHY_OTH_OTH
A12.02_310_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[PHY_OTH_OTH],MarketValue,0,
A12.02_330_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[CIU_CIU_CIU],TurnoverSubAssetType,1,CIU_CIU_CIU
A12.02_330_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[CIU_CIU_CIU],MarketValue,0,
A12.02_350_125_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[OTH_OTH_OTH],TurnoverSubAssetType,1,OTH_OTH_OTH
A12.02_350_126,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeTurnovers.AssetTypeTurnover[OTH_OTH_OTH],MarketValue,0,
A12.03_999_128_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.CurrencyExposures.CurrencyExposure,ExposureCurrency,1,
A12.03_999_129,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.CurrencyExposures.CurrencyExposure,LongPositionValue,0,
A12.03_999_130,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.CurrencyExposures.CurrencyExposure,ShortPositionValue,0,
A12.04_999_131_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.CompaniesDominantInfluence.CompanyDominantInfluence.CompanyIdentification,EntityName,1,
A12.04_999_132,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.CompaniesDominantInfluence.CompanyDominantInfluence.CompanyIdentification,EntityIdentificationLEI,0,
A12.04_999_133,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.CompaniesDominantInfluence.CompanyDominantInfluence.CompanyIdentification,EntityIdentificationBIC,0,
A12.04_999_134,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.CompaniesDominantInfluence.CompanyDominantInfluence,TransactionType,0,
A12.04_999_135,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.CompaniesDominantInfluence.CompanyDominantInfluence,OtherTransactionTypeDescription,0,
A12.04_999_136,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.CompaniesDominantInfluence.CompanyDominantInfluence,VotingRightsRate,0,
A12.05.a_137_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile,AnnualInvestmentReturnRate,0,
A12.05.b_010_138_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[NET_EQTY_DELTA],RiskMeasureType,1,NET_EQTY_DELTA
A12.05.b_010_139,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[NET_EQTY_DELTA],RiskMeasureValue,0,
A12.05.b_010_147,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[NET_EQTY_DELTA],RiskMeasureDescription,0,
A12.05.b_020_138_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[NET_DV01],RiskMeasureType,1,NET_DV01
A12.05.b_020_140,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure.BucketRiskMeasureValues[NET_DV01],LessFiveYearsRiskMeasureValue,0,
A12.05.b_020_141,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure.BucketRiskMeasureValues[NET_DV01],FifthteenYearsRiskMeasureValue,0,
A12.05.b_020_142,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure.BucketRiskMeasureValues[NET_DV01],MoreFifthteenYearsRiskMeasureValue,0,
A12.05.b_020_147,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[NET_DV01],RiskMeasureDescription,0,
A12.05.b_030_138_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[NET_CS01],RiskMeasureType,1,NET_CS01
A12.05.b_030_140,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure.BucketRiskMeasureValues[NET_CS01],LessFiveYearsRiskMeasureValue,0,
A12.05.b_030_141,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure.BucketRiskMeasureValues[NET_CS01],FifthteenYearsRiskMeasureValue,0,
A12.05.b_030_142,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure.BucketRiskMeasureValues[NET_CS01],MoreFifthteenYearsRiskMeasureValue,0,
A12.05.b_030_147,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[NET_CS01],RiskMeasureDescription,0,
A12.05.b_040_138_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[VEGA_EXPO],RiskMeasureType,1,VEGA_EXPO
A12.05.b_040_143,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure.VegaRiskMeasureValues[VEGA_EXPO],CurrentMarketRiskMeasureValue,0,
A12.05.b_040_144,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure.VegaRiskMeasureValues[VEGA_EXPO],LowerMarketRiskMeasureValue,0,
A12.05.b_040_145,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure.VegaRiskMeasureValues[VEGA_EXPO],HigherMarketRiskMeasureValue,0,
A12.05.b_040_147,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[VEGA_EXPO],RiskMeasureDescription,0,
A12.05.b_050_138_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[VAR],RiskMeasureType,1,VAR
A12.05.b_050_146,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure.VARRiskMeasureValues[VAR],VARCalculationMethodCodeType,0,
A12.05.b_050_147,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[VAR],RiskMeasureDescription,0,
A12.05.b_050_302,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure.VARRiskMeasureValues[VAR],VARValue,0,
A12.05.b_060_138_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[NET_FX_DELTA],RiskMeasureType,1,NET_FX_DELTA
A12.05.b_060_139,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[NET_FX_DELTA],RiskMeasureValue,0,
A12.05.b_060_147,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[NET_FX_DELTA],RiskMeasureDescription,0,
A12.05.b_070_138_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[NET_CTY_DELTA],RiskMeasureType,1,NET_CTY_DELTA
A12.05.b_070_139,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[NET_CTY_DELTA],RiskMeasureValue,0,
A12.05.b_070_147,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.MarketRiskProfile.MarketRiskMeasures.MarketRiskMeasure[NET_CTY_DELTA],RiskMeasureDescription,0,
A12.06_148_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.TradingClearingMechanism.TradedSecurities,RegulatedMarketRate,0,
A12.06_149_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.TradingClearingMechanism.TradedSecurities,OTCRate,0,
A12.06_150_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.TradingClearingMechanism.TradedDerivatives,RegulatedMarketRate,0,
A12.06_151_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.TradingClearingMechanism.TradedDerivatives,OTCRate,0,
A12.06_152_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.TradingClearingMechanism.ClearedDerivativesRate,CCPRate,0,
A12.06_153_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.TradingClearingMechanism.ClearedDerivativesRate,BilateralClearingRate,0,
A12.06_154_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.TradingClearingMechanism.ClearedReposRate,CCPRate,0,
A12.06_155_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.TradingClearingMechanism.ClearedReposRate,BilateralClearingRate,0,
A12.06_156_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.TradingClearingMechanism.ClearedReposRate,TriPartyRepoClearingRate,0,
A12.07_157_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.AllCounterpartyCollateral,AllCounterpartyCollateralCash,0,
A12.07_158_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.AllCounterpartyCollateral,AllCounterpartyCollateralSecurities,0,
A12.07_159_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.AllCounterpartyCollateral,AllCounterpartyOtherCollateralPosted,0,
A12.08.a_010_160_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure[1],Ranking,1,1
